video_id,true_label,pred_label,direction,max_score,top3_mean,top5_mean,positive_count,positive_ratio,max_consecutive,first_positive_window,last_positive_window,mean_keypoint_confidence,min_keypoint_confidence
00953_O_E_N_C5,0,0,N,0.2501835823059082,0.21736319363117218,0.19997726380825043,0,0.0,0,-1,-1,0.3702979676607179,0.34725314378738403
00957_O_E_N_C7,0,0,N,0.2984315752983093,0.2919541001319885,0.28542524576187134,0,0.0,0,-1,-1,0.22158252902147246,0.18665076792240143
00958_O_E_N_C5,0,0,N,0.30922767519950867,0.30088290572166443,0.28785866498947144,0,0.0,0,-1,-1,0.5798432768844977,0.525533139705658
00958_O_E_N_C6,0,0,N,0.5004209280014038,0.4874073266983032,0.47606831789016724,0,0.0,0,-1,-1,0.5414302516274336,0.3385390043258667
00961_O_E_N_C5,0,0,N,0.30781447887420654,0.2825882136821747,0.2667770981788635,0,0.0,0,-1,-1,0.4918722881049645,0.4161215126514435
00962_O_E_N_C5,0,1,N,0.6130185723304749,0.5810683369636536,0.5056084394454956,3,0.07317073170731707,3,0,2,0.6084018291496649,0.5273990035057068
00962_O_E_N_C8,0,1,N,0.8863387107849121,0.869314968585968,0.8539177179336548,18,0.43902439024390244,18,0,17,0.47328908632441263,0.43467992544174194
00964_O_E_BY_C5,1,1,BY,0.961310863494873,0.9602867960929871,0.9594215154647827,23,0.5609756097560976,23,0,22,0.3736315689435819,0.2975081205368042
00964_O_E_BY_C6,1,1,BY,0.975084125995636,0.9749132990837097,0.9745796918869019,25,0.6097560975609756,25,0,24,0.34245949692842437,0.2597018778324127
00965_O_E_N_C6,0,0,N,0.3559812605381012,0.3505904972553253,0.3251979947090149,0,0.0,0,-1,-1,0.6012428504664723,0.553196370601654
00965_O_E_N_C7,0,0,N,0.3163232207298279,0.26839688420295715,0.2516428530216217,0,0.0,0,-1,-1,0.50706994678916,0.45280176401138306
00966_O_E_N_C7,0,0,N,0.41523897647857666,0.396580308675766,0.3883087933063507,0,0.0,0,-1,-1,0.47977442566941425,0.45397159457206726
00967_O_E_FY_C8,1,1,FY,0.9136500954627991,0.9133298397064209,0.9129125475883484,20,0.4878048780487805,20,6,25,0.25624543973585456,0.16428306698799133
00976_O_E_FY_C5,1,1,FY,0.7959182858467102,0.7905125617980957,0.7856573462486267,20,0.4878048780487805,20,5,24,0.4665236058758526,0.38596928119659424
00977_O_E_BY_C6,1,1,BY,0.9788104295730591,0.9786188006401062,0.9783562421798706,26,0.6341463414634146,26,1,26,0.49343860076694956,0.4312433898448944
00978_O_E_FY_C5,1,1,FY,0.9716078042984009,0.9714754223823547,0.9712828397750854,24,0.5853658536585366,24,1,24,0.3599209385674174,0.29781314730644226
00980_O_E_FY_C5,1,1,FY,0.6424647569656372,0.6385688185691833,0.6330739855766296,18,0.43902439024390244,18,1,18,0.21902933825806872,0.18025095760822296
00982_O_E_N_C6,0,0,N,0.2678794264793396,0.2610097825527191,0.2517215609550476,0,0.0,0,-1,-1,0.5109839751953031,0.46088406443595886
00986_O_E_N_C8,0,0,N,0.20292313396930695,0.18744134902954102,0.18154218792915344,0,0.0,0,-1,-1,0.39191732028635534,0.36566290259361267
00988_O_E_FY_C5,1,1,FY,0.9766910672187805,0.9757227301597595,0.9749492406845093,22,0.5365853658536586,22,8,29,0.4225509515622767,0.37054935097694397
00989_O_E_BY_C6,1,1,BY,0.9627180099487305,0.9608194231987,0.9591552019119263,20,0.4878048780487805,20,0,19,0.38479427520821735,0.2243586629629135
00990_O_E_N_C8,0,0,N,0.24675214290618896,0.21721796691417694,0.2056884765625,0,0.0,0,-1,-1,0.4331238327956781,0.37964847683906555
00991_O_E_N_C5,0,0,N,0.2867025136947632,0.276327520608902,0.25419503450393677,0,0.0,0,-1,-1,0.495656075274072,0.39399129152297974
00992_O_E_FY_C5,1,1,FY,0.9785662889480591,0.9778742790222168,0.9762570261955261,23,0.5609756097560976,23,6,28,0.39654025435447693,0.33802542090415955
00992_O_E_FY_C6,1,1,FY,0.973039984703064,0.9720209240913391,0.9708159565925598,23,0.5609756097560976,23,6,28,0.5137286411552895,0.49626803398132324
00992_O_E_FY_C7,1,1,FY,0.979576587677002,0.9791107177734375,0.9784563183784485,24,0.5853658536585366,24,5,28,0.522898942232132,0.4818994700908661
00993_O_E_BY_C6,1,1,BY,0.9761752486228943,0.975990355014801,0.9757794141769409,19,0.4634146341463415,19,0,18,0.36207396373516176,0.29404494166374207
00994_O_E_N_C6,0,0,N,0.19943490624427795,0.1959252804517746,0.19253668189048767,0,0.0,0,-1,-1,0.6191231957296046,0.6057895421981812
00999_O_E_BY_C6,1,1,BY,0.8137890100479126,0.7941438555717468,0.7830702066421509,9,0.21951219512195122,9,0,8,0.27979322541050794,0.1626032143831253
01006_O_E_FY_C5,1,1,FY,0.978084146976471,0.9779095649719238,0.9774837493896484,21,0.5121951219512195,21,20,40,0.6213532206488819,0.6010320782661438
01006_O_E_FY_C7,1,1,FY,0.9685754179954529,0.9683065414428711,0.9679871797561646,23,0.5609756097560976,23,18,40,0.54235557666639,0.317595899105072
01006_O_E_FY_C8,1,1,FY,0.8335361480712891,0.7961907982826233,0.7570294141769409,8,0.1951219512195122,8,33,40,0.4662128119933896,0.13949917256832123
01008_O_E_N_C6,0,0,N,0.42704644799232483,0.3949514329433441,0.36600881814956665,0,0.0,0,-1,-1,0.33173850251407155,0.3008909523487091
01011_O_E_BY_C5,1,1,BY,0.9785005450248718,0.978297770023346,0.9779708981513977,27,0.6585365853658537,27,1,27,0.5090038565600791,0.3796217739582062
01013_O_E_FY_C5,1,1,FY,0.9714748859405518,0.9698644280433655,0.9682594537734985,25,0.6097560975609756,25,11,35,0.5231876700389676,0.47865185141563416
01014_O_E_BY_C5,1,1,BY,0.9768162965774536,0.9762008786201477,0.9754301905632019,23,0.5609756097560976,23,1,23,0.39480511662436696,0.3644280433654785
01015_O_E_N_C5,0,0,N,0.248108372092247,0.24257463216781616,0.23666946589946747,0,0.0,0,-1,-1,0.42515534307898545,0.37788140773773193
01015_O_E_N_C6,0,1,N,0.8353041410446167,0.7938339114189148,0.7711993455886841,8,0.1951219512195122,8,13,20,0.4229189702650396,0.3415677547454834
01015_O_E_N_C7,0,0,N,0.4130265712738037,0.3905775547027588,0.3687050938606262,0,0.0,0,-1,-1,0.4258327782154083,0.38579118251800537
01017_O_E_FY_C7,1,1,FY,0.6276678442955017,0.5829706788063049,0.5722144246101379,6,0.14634146341463414,4,0,7,0.42175256769831587,0.053539350628852844
01018_O_E_BY_C7,1,1,BY,0.6287458539009094,0.6107320785522461,0.6053332090377808,11,0.2682926829268293,8,10,21,0.37804734270747115,0.26992085576057434
01018_O_E_BY_C8,1,1,BY,0.6766509413719177,0.6562433242797852,0.646903395652771,12,0.2926829268292683,9,0,12,0.5529874374226826,0.3917838931083679
01019_O_E_N_C5,0,0,N,0.47009822726249695,0.40022730827331543,0.37714719772338867,0,0.0,0,-1,-1,0.5144550902087514,0.41896751523017883
01019_O_E_N_C8,0,0,N,0.5384315848350525,0.5286327004432678,0.5036283731460571,2,0.04878048780487805,2,18,19,0.33273255752354136,0.2656727135181427
01020_O_E_N_C5,0,0,N,0.24954476952552795,0.2464284896850586,0.23714205622673035,0,0.0,0,-1,-1,0.6111420640131322,0.5606833696365356
01020_O_E_N_C8,0,0,N,0.23760950565338135,0.23255634307861328,0.2273053377866745,0,0.0,0,-1,-1,0.5399089157581329,0.44704750180244446
01021_O_E_FY_C5,1,1,FY,0.9715343117713928,0.9712138175964355,0.9701889753341675,25,0.6097560975609756,25,7,31,0.5521373603402114,0.4708350598812103
01021_O_E_FY_C7,1,1,FY,0.9703388810157776,0.9700465202331543,0.9687066078186035,21,0.5121951219512195,21,6,26,0.29402672045114564,0.17456090450286865
01022_O_E_BY_C5,1,1,BY,0.9778268933296204,0.9777814745903015,0.9773891568183899,17,0.4146341463414634,17,0,16,0.3972631227679369,0.3053804934024811
01023_O_E_N_C7,0,0,N,0.3815873861312866,0.32268601655960083,0.30269870162010193,0,0.0,0,-1,-1,0.4844832238627643,0.4284804165363312
01025_O_E_FY_C5,1,1,FY,0.970180094242096,0.9681376814842224,0.9630185961723328,24,0.5853658536585366,24,14,37,0.6637161781148213,0.5936857461929321
01025_O_E_FY_C6,1,1,FY,0.9762998819351196,0.9719734191894531,0.9673311114311218,25,0.6097560975609756,25,13,37,0.5890184350130034,0.4587400555610657
01027_O_E_N_C7,0,0,N,0.483447402715683,0.48077714443206787,0.45957693457603455,0,0.0,0,-1,-1,0.6350588144325628,0.6048200130462646
01029_O_E_FY_C5,1,1,FY,0.9782789349555969,0.9781081676483154,0.977608323097229,25,0.6097560975609756,25,8,32,0.5873118784369492,0.5347280502319336
01030_O_E_BY_C8,1,0,BY,0.4635162353515625,0.34083423018455505,0.27771562337875366,0,0.0,0,-1,-1,0.6505274496427397,0.6365439891815186
01031_O_E_N_C6,0,0,N,0.3282930254936218,0.3245786130428314,0.31689101457595825,0,0.0,0,-1,-1,0.5755096150607597,0.504925012588501
01032_O_E_N_C6,0,0,N,0.2830241322517395,0.2806037366390228,0.2746693193912506,0,0.0,0,-1,-1,0.5774053436953847,0.5627880692481995
01032_O_E_N_C7,0,0,N,0.3390601575374603,0.316043883562088,0.3037295639514923,0,0.0,0,-1,-1,0.5973806977272034,0.52354896068573
01034_O_E_BY_C8,1,1,BY,0.9773688316345215,0.9772753715515137,0.9770725965499878,25,0.6097560975609756,25,0,24,0.4239458020140485,0.31661874055862427
01037_O_E_BY_C7,1,1,BY,0.9799004197120667,0.9797158241271973,0.9794504046440125,23,0.5609756097560976,23,0,22,0.38782651613398295,0.3360918164253235
01039_O_E_N_C5,0,0,N,0.2997068762779236,0.282175749540329,0.2737353444099426,0,0.0,0,-1,-1,0.5408695616373201,0.5040956139564514
01040_O_E_FY_C5,1,1,FY,0.9701353311538696,0.9688625335693359,0.9655892252922058,21,0.5121951219512195,21,2,22,0.6046289481767794,0.558465838432312
01042_O_E_N_C5,0,0,N,0.3751627206802368,0.35262301564216614,0.34235939383506775,0,0.0,0,-1,-1,0.6574250503284175,0.6354525685310364
01043_O_E_N_C8,0,0,N,0.3160085678100586,0.3087741434574127,0.29545316100120544,0,0.0,0,-1,-1,0.4940229181836291,0.4321210980415344
01045_O_E_BY_C6,1,1,BY,0.9791107773780823,0.979059636592865,0.9788914918899536,24,0.5853658536585366,24,0,23,0.3303781573365374,0.22850893437862396
01049_O_E_BY_C6,1,1,BY,0.9794062972068787,0.9791384339332581,0.9788206219673157,24,0.5853658536585366,24,0,23,0.4967281723894724,0.44780832529067993
01049_O_E_BY_C7,1,1,BY,0.981743335723877,0.9814949035644531,0.9812260866165161,24,0.5853658536585366,24,0,23,0.4493971059962017,0.3548668622970581
01049_O_E_BY_C8,1,1,BY,0.9805949330329895,0.9803388714790344,0.9800920486450195,22,0.5365853658536586,22,0,21,0.4162986445717695,0.3368310332298279
01055_O_E_N_C8,0,0,N,0.3389410078525543,0.32971617579460144,0.32446426153182983,0,0.0,0,-1,-1,0.603936419254396,0.5626587867736816
01056_O_E_FY_C7,1,1,FY,0.6728653907775879,0.6662983298301697,0.6570886969566345,18,0.43902439024390244,18,2,19,0.2868760522545838,0.2260896861553192
01056_O_E_FY_C8,1,1,FY,0.9158892035484314,0.9129042029380798,0.9081149101257324,21,0.5121951219512195,21,0,20,0.41334188711352465,0.3597196042537689
01057_O_E_BY_C6,1,1,BY,0.550703763961792,0.5490478873252869,0.5476279854774475,8,0.1951219512195122,7,5,14,0.2310155023161958,0.16632674634456635
01057_O_E_BY_C8,1,1,BY,0.9696042537689209,0.9694640040397644,0.9693563580513,21,0.5121951219512195,21,0,20,0.34223880200851253,0.27810797095298767
01066_O_E_N_C6,0,1,N,0.7054876685142517,0.6642277240753174,0.6130568981170654,5,0.12195121951219512,5,1,5,0.5152017030774093,0.48836299777030945
01069_O_E_BY_C7,1,1,BY,0.9819523692131042,0.9817747473716736,0.9814924001693726,23,0.5609756097560976,23,0,22,0.4030978686925841,0.36739009618759155
01069_O_E_BY_C8,1,1,BY,0.9805294871330261,0.9802960753440857,0.9800354242324829,24,0.5853658536585366,24,0,23,0.3447209309513976,0.22425612807273865
01076_O_E_BY_C8,1,1,BY,0.9777162671089172,0.9775492548942566,0.9772113561630249,22,0.5365853658536586,22,0,21,0.5369747746281508,0.5111653208732605
01080_O_E_BY_C8,1,1,BY,0.9220343828201294,0.9135951995849609,0.9005168080329895,23,0.5609756097560976,23,0,22,0.3161125931797958,0.25948190689086914
01081_O_E_N_C8,0,0,N,0.47396671772003174,0.40794122219085693,0.37784072756767273,0,0.0,0,-1,-1,0.4039805233478546,0.3738062083721161
01082_O_E_N_C5,0,1,N,0.646067202091217,0.6408970952033997,0.6355953812599182,15,0.36585365853658536,15,14,28,0.34783244787192924,0.13292032480239868
01083_O_E_FY_C5,1,1,FY,0.9512324333190918,0.9484562277793884,0.9447661638259888,20,0.4878048780487805,19,1,22,0.6012852526292568,0.5615533590316772
01090_O_E_N_C5,0,0,N,0.17949634790420532,0.1745544821023941,0.1679644137620926,0,0.0,0,-1,-1,0.3992660510830763,0.3851189911365509
01090_O_E_N_C8,0,1,N,0.8524351716041565,0.8358401656150818,0.8146268129348755,8,0.1951219512195122,8,0,7,0.41939976084523084,0.3995680809020996
01091_O_E_FY_C7,1,1,FY,0.9813917875289917,0.9812552332878113,0.9809786081314087,23,0.5609756097560976,23,0,22,0.39439759676049396,0.32879599928855896
01096_O_E_N_C7,0,1,N,0.7306680679321289,0.7097846865653992,0.6901019811630249,9,0.21951219512195122,7,0,10,0.2835956346697924,0.17022427916526794
01104_O_E_N_C6,0,0,N,0.40375959873199463,0.39768823981285095,0.37725645303726196,0,0.0,0,-1,-1,0.4459511717645133,0.32568761706352234
01105_O_E_N_C7,0,0,N,0.27177295088768005,0.26283082365989685,0.24488100409507751,0,0.0,0,-1,-1,0.3194625174126974,0.28910031914711
01105_O_E_N_C8,0,0,N,0.31946074962615967,0.3098303973674774,0.29670313000679016,0,0.0,0,-1,-1,0.47716149324324075,0.3979155719280243
01106_O_E_FY_C7,1,1,FY,0.9430733323097229,0.9420636296272278,0.9416877031326294,23,0.5609756097560976,23,0,22,0.29048897216959696,0.1893479824066162
01109_O_E_N_C6,0,0,N,0.22893711924552917,0.21324586868286133,0.2069004476070404,0,0.0,0,-1,-1,0.54430916396583,0.5076828598976135
01111_O_E_BY_C7,1,1,BY,0.9173390865325928,0.9152288436889648,0.9128047823905945,24,0.5853658536585366,24,0,23,0.3520268448969213,0.2674408257007599
01113_O_E_FY_C8,1,1,FY,0.9053397178649902,0.8527052998542786,0.82445228099823,20,0.4878048780487805,20,0,19,0.4808749694649766,0.4322233498096466
01114_O_E_BY_C5,1,1,BY,0.9735053777694702,0.9724958539009094,0.9715455174446106,25,0.6097560975609756,25,0,24,0.501978238908256,0.47502416372299194
01116_O_E_N_C6,0,0,N,0.4155940115451813,0.38800132274627686,0.33570975065231323,0,0.0,0,-1,-1,0.6277301355106074,0.5852594375610352
01116_O_E_N_C7,0,0,N,0.4398672580718994,0.42240652441978455,0.3826180398464203,0,0.0,0,-1,-1,0.640580366297466,0.6102693676948547
01116_O_E_N_C8,0,0,N,0.3460649251937866,0.318311482667923,0.3018961548805237,0,0.0,0,-1,-1,0.645678023012673,0.564007043838501
01124_O_E_N_C6,0,0,N,0.20410072803497314,0.20019714534282684,0.1938893347978592,0,0.0,0,-1,-1,0.5331938223140996,0.4894637167453766
01126_O_E_BY_C7,1,1,BY,0.9780534505844116,0.9778389930725098,0.9773658514022827,25,0.6097560975609756,25,0,24,0.42093507691127496,0.3970119059085846
01126_O_E_BY_C8,1,1,BY,0.9743667840957642,0.9738056063652039,0.9732522964477539,24,0.5853658536585366,24,0,23,0.38357769498010963,0.31879132986068726
01127_O_E_N_C7,0,0,N,0.4025663733482361,0.34791335463523865,0.31032586097717285,0,0.0,0,-1,-1,0.4500808439603666,0.40229177474975586
01128_O_E_N_C8,0,0,N,0.18303807079792023,0.17440950870513916,0.17042659223079681,0,0.0,0,-1,-1,0.4325386961785758,0.40281856060028076
01129_O_E_FY_C8,1,1,FY,0.9620046019554138,0.9580717086791992,0.9500008821487427,21,0.5121951219512195,21,1,21,0.47881926269066044,0.4245646893978119
01131_O_E_N_C6,0,0,N,0.33490660786628723,0.3005850315093994,0.27341634035110474,0,0.0,0,-1,-1,0.45771923806609177,0.43682217597961426
01140_O_E_N_C8,0,0,N,0.3591881990432739,0.3449266254901886,0.33556753396987915,0,0.0,0,-1,-1,0.5428485339734612,0.47871339321136475
01141_O_E_FY_C5,1,1,FY,0.9612823128700256,0.9487845301628113,0.9443777203559875,23,0.5609756097560976,23,0,22,0.5189185353314004,0.4522132873535156
01143_O_E_N_C6,0,0,N,0.4201585054397583,0.4146231412887573,0.4125584065914154,0,0.0,0,-1,-1,0.2585199540708123,0.13426004350185394
01143_O_E_N_C7,0,0,N,0.568677544593811,0.5107794404029846,0.484017550945282,1,0.024390243902439025,1,2,2,0.23000328260950925,0.12450150400400162
01145_O_E_FY_C6,1,1,FY,0.9788885712623596,0.9785212874412537,0.978346049785614,23,0.5609756097560976,23,0,22,0.3204361978100567,0.25170376896858215
01145_O_E_FY_C7,1,1,FY,0.9793599843978882,0.9791731834411621,0.9786878824234009,22,0.5365853658536586,22,0,21,0.3177752451198857,0.2464814931154251
01150_O_E_BY_C5,1,1,BY,0.9804279208183289,0.98028963804245,0.9801678657531738,24,0.5853658536585366,24,0,23,0.4606859727603633,0.3611496090888977
01150_O_E_BY_C6,1,1,BY,0.7695177793502808,0.756511390209198,0.7516489028930664,23,0.5609756097560976,23,0,22,0.21477490390946224,0.1199060007929802
01150_O_E_BY_C7,1,1,BY,0.769646942615509,0.758796751499176,0.7545751333236694,23,0.5609756097560976,23,0,22,0.4661405995124724,0.320067822933197
01151_O_E_N_C6,0,0,N,0.35394129157066345,0.3436943292617798,0.3369240164756775,0,0.0,0,-1,-1,0.42900461031169423,0.38820138573646545
01151_O_E_N_C7,0,0,N,0.3980567753314972,0.3819361627101898,0.3598686158657074,0,0.0,0,-1,-1,0.43671966035191606,0.39610663056373596
01153_O_E_BY_C5,1,1,BY,0.9794793725013733,0.9793456196784973,0.9791767001152039,23,0.5609756097560976,23,0,22,0.5679444859667522,0.48988664150238037
01158_O_E_N_C5,0,0,N,0.15988506376743317,0.1553061455488205,0.15309259295463562,0,0.0,0,-1,-1,0.6835879392740203,0.6561833024024963
01158_O_E_N_C6,0,0,N,0.164872407913208,0.16062675416469574,0.15613549947738647,0,0.0,0,-1,-1,0.5112241019562977,0.45865774154663086
01158_O_E_N_C7,0,0,N,0.14415515959262848,0.14298902451992035,0.14218991994857788,0,0.0,0,-1,-1,0.5285795738057393,0.4733492434024811
01160_O_E_FY_C8,1,1,FY,0.6750138401985168,0.6544113159179688,0.6380912065505981,18,0.43902439024390244,18,2,19,0.3045885061345449,0.1916477233171463
01162_O_E_N_C8,0,1,N,0.651188313961029,0.6306077837944031,0.623073935508728,10,0.24390243902439024,10,0,9,0.337705473347408,0.2507062256336212
01163_O_E_N_C8,0,0,N,0.14083737134933472,0.14069294929504395,0.14031945168972015,0,0.0,0,-1,-1,0.4322266527792303,0.385449081659317
01164_O_E_FY_C5,1,1,FY,0.9784141778945923,0.9782636761665344,0.9780058860778809,25,0.6097560975609756,25,0,24,0.47979816430952493,0.4082643687725067
01164_O_E_FY_C7,1,1,FY,0.9768418669700623,0.9758136868476868,0.9742029905319214,25,0.6097560975609756,25,0,24,0.5724276565923924,0.42095938324928284
01165_O_E_BY_C7,1,1,BY,0.9798016548156738,0.9793569445610046,0.9789770841598511,26,0.6341463414634146,26,0,25,0.5618096139372849,0.47163382172584534
01167_O_E_N_C5,0,1,N,0.5802575945854187,0.5706351399421692,0.5583745837211609,8,0.1951219512195122,5,12,22,0.2637931704521179,0.20864522457122803
01167_O_E_N_C8,0,0,N,0.49726879596710205,0.47604069113731384,0.4707818031311035,0,0.0,0,-1,-1,0.40664856026812296,0.37497812509536743
01169_O_E_BY_C5,1,1,BY,0.9761021137237549,0.9752414226531982,0.9734705090522766,22,0.5365853658536586,22,0,21,0.4524805080599901,0.400311142206192
01169_O_E_BY_C6,1,1,BY,0.9792546629905701,0.9786685109138489,0.9779367446899414,21,0.5121951219512195,21,0,20,0.4131660875750751,0.3861689567565918
01170_O_E_N_C5,0,0,N,0.4421830475330353,0.4100430905818939,0.37551745772361755,0,0.0,0,-1,-1,0.4558099159380285,0.3855322003364563
01172_O_E_FY_C6,1,1,FY,0.9740920662879944,0.9733062386512756,0.9716116786003113,24,0.5853658536585366,24,1,24,0.583438160942822,0.45974618196487427
01172_O_E_FY_C7,1,1,FY,0.9788013100624084,0.9782633185386658,0.977758526802063,24,0.5853658536585366,24,1,24,0.5497302914538035,0.436903715133667
01173_O_E_BY_C8,1,1,BY,0.9646854996681213,0.9637935161590576,0.9620105624198914,22,0.5365853658536586,22,0,21,0.24987551279184295,0.1926257312297821
01175_O_E_N_C6,0,0,N,0.3008614480495453,0.2781703472137451,0.26292839646339417,0,0.0,0,-1,-1,0.46198794100342727,0.44683152437210083
01176_O_E_FY_C5,1,1,FY,0.9772785305976868,0.9771062731742859,0.9766518473625183,25,0.6097560975609756,25,1,25,0.5836767147227031,0.5205696821212769
01176_O_E_FY_C8,1,1,FY,0.9573119878768921,0.9552388787269592,0.9531893730163574,23,0.5609756097560976,23,1,23,0.4280352963180077,0.3799424469470978
01178_O_E_N_C6,0,0,N,0.5529427528381348,0.535076916217804,0.4852803647518158,2,0.04878048780487805,2,19,20,0.5109711892721129,0.48231828212738037
01180_O_E_BY_C5,1,1,BY,0.9661864042282104,0.9628803133964539,0.9611448049545288,23,0.5609756097560976,23,0,22,0.592760320116834,0.5612683892250061
01180_O_E_BY_C6,1,1,BY,0.9750581979751587,0.9741523861885071,0.9735316038131714,24,0.5853658536585366,24,0,23,0.39338950194963596,0.3519408702850342
01180_O_E_BY_C8,1,1,BY,0.9714804291725159,0.9706491827964783,0.9694865345954895,23,0.5609756097560976,23,0,22,0.3690732165080745,0.31681621074676514
01181_O_E_N_C8,0,0,N,0.5042619109153748,0.47256574034690857,0.4518984258174896,0,0.0,0,-1,-1,0.4690886568732378,0.4408513307571411
01183_O_E_FY_C6,1,1,FY,0.8593095541000366,0.857001781463623,0.8497695922851562,23,0.5609756097560976,21,1,24,0.22692091072477946,0.09236794710159302
01188_O_E_BY_C5,1,1,BY,0.976881206035614,0.976795494556427,0.976751983165741,27,0.6585365853658537,27,0,26,0.35238296011599096,0.30709490180015564
01193_O_E_N_C5,0,0,N,0.5138077139854431,0.4840870797634125,0.44914358854293823,0,0.0,0,-1,-1,0.7364516360003773,0.7006325125694275
